name,location,specialty,facility_type,place_id,latitude,longitude,vicinity,rating,reviews,is_open_now,opening_hours,phone_number,website,emergency_facility,response_probability,distance_from_center,has_phone,has_website,collected_at
Dr. Rahul Patil | Best Cardiologist in Pune | Heart Doctor in Pune | Heart Clinic,"A, 301, Chatrapati Shahu Maharaj Rd, opposite Ruby Hall, Sangamvadi, Pune, Maharashtra 411001, India",General Practice,doctor,ChIJp6Z08PfAwjsRDyRQkbInIhU,18.532443,73.87653569999999,"A, 301, Chatrapati Shahu Maharaj Rd, opposite Ruby Hall, Sangamvadi, Pune, Maharashtra 411001, India",4.9,2084,True,"['Monday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fPM']",020 2616 1553,https://www.bestcardiologistpune.com/,True,0.85,2646.7236210480464,1,1,2026-04-08T12:48:18.472816
The Heart Centre,"205 2nd Floor, Sohrab Hall, 21, Sasson Road, Sasson Road, Camp, Pune, Maharashtra 411001, India",General,establishment,ChIJezhjbFjAwjsREjqlkRHdjlQ,18.5285823,73.87918839999999,"205 2nd Floor, Sohrab Hall, 21, Sasson Road, Sasson Road, Camp, Pune, Maharashtra 411001, India",5.0,1,False,[],020 2605 3114,,True,0.6,2699.659713131044,1,0,2026-04-08T12:47:54.592118
Disha Health care,"FVW5+58Q Pune - Satara Road, Laxmi Narayan Rd, Kadolkar Colony, chowk, Swargate, Pune, Maharashtra 411037, India",General Practice,doctor,ChIJZ9S2oBDAwjsRitby_yj9o4Q,18.4954636,73.85830849999999,"FVW5+58Q Pune - Satara Road, Laxmi Narayan Rd, Kadolkar Colony, chowk, Swargate, Pune, Maharashtra 411037, India",3.2,23,False,[],020 2426 5149,http://karnehospital.com/,True,0.65,2701.310876587231,1,1,2026-04-08T12:47:55.602932
Marian Cardiac Centre And Research Foundation,"1st Floor Wing A, Thacker's House, 2418, East St, Camp, Pune, Maharashtra 411001, India",General Practice,doctor,ChIJp1vK4kjAwjsROrBBeFNI-DE,18.511045,73.879963,"1st Floor Wing A, Thacker's House, 2418, East St, Camp, Pune, Maharashtra 411001, India",4.9,298,True,"['Monday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: Closed']",020 2634 2998,http://marianheart.org/,True,0.85,2759.0823186348675,1,1,2026-04-08T12:48:21.203463
Ruby Hall Clinic - Sassoon Road,"40, Sasoon Rd, Sangamvadi, Pune, Maharashtra 411001, India",General Practice,doctor,ChIJFS5RJ_jAwjsRB5zk2s6LU0c,18.5335842,73.87715659999999,"40, Sasoon Rd, Sangamvadi, Pune, Maharashtra 411001, India",4.5,13737,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 6645 5100,https://rubyhall.com/,True,0.85,2771.22496160497,1,1,2026-04-08T12:47:42.410946
WEST VALLEY MULTISPECIALITY HOSPITAL PVT LTD - Hospital in Sangamvadi Pune,"1st Floor, Balkrishna Sakharam Dhole Patil Rd, above wellness forever, Sangamvadi, Pune, Maharashtra 411001, India",General,establishment,ChIJZ3EvH0XBwjsRAAItUrKYGMo,18.5352003,73.8765,"1st Floor, Balkrishna Sakharam Dhole Patil Rd, above wellness forever, Sangamvadi, Pune, Maharashtra 411001, India",4.8,295,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",080 4804 5849,https://westvalleyhospital.in/,True,0.85,2820.9922797174436,1,1,2026-04-08T12:48:02.559845
"Best Children's Hospital/Paediatrician in SB Road, Pune - Cloudnine Hospitals | NICU | 24x7 Emergency","CTS No. 3175, Shri Shivaji Co.Op. Housing Society, No.65, Senapati Bapat Rd, behind JW MARRIOTT HOTEL, Shivaji Co operative Housing Society, Bhageerath, Gokhalenagar, Pune, Maharashtra 411016, India",General Practice,doctor,ChIJ9SQhdrS_wjsRMq-SHKQfmVk,18.5307202,73.8288829,"CTS No. 3175, Shri Shivaji Co.Op. Housing Society, No.65, Senapati Bapat Rd, behind JW MARRIOTT HOTEL, Shivaji Co operative Housing Society, Bhageerath, Gokhalenagar, Pune, Maharashtra 411016, India",0.0,0,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",099728 99728,https://www.cloudninecare.com/,True,0.85,3057.0195693208584,1,1,2026-04-08T12:48:15.079227
Deenanath Mangeshkar Hospital and Research Center,"near, Mhatre Bridge, Vakil Nagar, Erandwane, Pune, Maharashtra 411004, India",General Practice,doctor,ChIJAQAAQPO_wjsR92yvqVBXeIk,18.5019218,73.83300129999999,"near, Mhatre Bridge, Vakil Nagar, Erandwane, Pune, Maharashtra 411004, India",3.9,2933,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 4015 1000,https://www.dmhospital.org/,True,0.85,3072.7875123001536,1,1,2026-04-08T12:48:07.592414
Gurukrupa Spine Clinic,"2nd floor, Devgiri, Sinhgad Rd, Above The Raymond Shop, Corner of Dattawadi, Sarita Vihar, Dattawadi, Pune, Maharashtra 411030, India",General,establishment,ChIJfzUXF_e_wjsRAMTGj5fJh3s,18.4956621,73.8375051,"2nd floor, Devgiri, Sinhgad Rd, Above The Raymond Shop, Corner of Dattawadi, Sarita Vihar, Dattawadi, Pune, Maharashtra 411030, India",4.5,35,False,"['Monday: 5:30\u2009–\u20098:00\u202fPM', 'Tuesday: 5:30\u2009–\u20098:00\u202fPM', 'Wednesday: 5:30\u2009–\u20098:00\u202fPM', 'Thursday: 5:30\u2009–\u20098:00\u202fPM', 'Friday: 5:30\u2009–\u20098:00\u202fPM', 'Saturday: 5:30\u2009–\u20098:00\u202fPM', 'Sunday: Closed']",086682 41591,,True,0.6,3262.739598565958,1,0,2026-04-08T12:47:52.310024
Dr.Rahul Sawant | Best Cardiologist in Pune | Hridaymitra Cardia Clinic Pune,"1st Floor Pushpa Prestige Above Puma Showroom Cosmos bank, City Pride Cinema, Pune - Satara Rd, opposite HOTEL UTSAV DELUXE, Adinath Society, Parvati Industrial Estate, Parvati Paytha, Pune, Maharashtra 411009, India",General Practice,doctor,ChIJgwk7eBzAwjsRLxtIXsnVVlk,18.4894508,73.8572494,"1st Floor Pushpa Prestige Above Puma Showroom Cosmos bank, City Pride Cinema, Pune - Satara Rd, opposite HOTEL UTSAV DELUXE, Adinath Society, Parvati Industrial Estate, Parvati Paytha, Pune, Maharashtra 411009, India",5.0,804,True,"['Monday: 9:00\u202fAM\u2009–\u20098:45\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:45\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: Closed']",090219 40551,https://hridaymitracardiaclinic.com/,True,0.85,3358.105225310627,1,1,2026-04-08T12:48:20.609623
Poona Preventive Cardiology Center,"1st Floor, Revanjali, Aranyeswar, chowk, Padmavati Sahkarnagar Rd, opp. Taware bakery, above HDFC BANK, Ruturang Society Phase II, Walvekar Nagar, Parvati Paytha, Pune, Maharashtra 411009, India",General Practice,doctor,ChIJyZO6QRzAwjsRzdVRerLXW3Y,18.4858491,73.8543016,"1st Floor, Revanjali, Aranyeswar, chowk, Padmavati Sahkarnagar Rd, opp. Taware bakery, above HDFC BANK, Ruturang Society Phase II, Walvekar Nagar, Parvati Paytha, Pune, Maharashtra 411009, India",4.9,365,True,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']",,https://punechelation.com/,True,0.75,3754.7156936185906,0,1,2026-04-08T12:48:21.527226
Fabiani & Budhrani Heart Institute,"1st Ln, Vasani Nagar, Koregaon Park, Pune, Maharashtra 411001, India",General,establishment,ChIJyV1Wx__AwjsRilOdbSAqYK0,18.5343525,73.8874897,"1st Ln, Vasani Nagar, Koregaon Park, Pune, Maharashtra 411001, India",4.0,39,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,True,0.7,3759.9931135063503,0,0,2026-04-08T12:48:22.715137
Command Hospital (Southern Command),"Pune Cantonment, Pune, Maharashtra 411040, India",General,establishment,ChIJdW-exy3AwjsRukAXLMpqkEw,18.4964715,73.8823529,"Pune Cantonment, Pune, Maharashtra 411040, India",4.3,863,False,[],,http://afmc.nic.in/,True,0.55,3832.893290677405,0,1,2026-04-08T12:48:07.231237
ESIC Hospital,"Survey No. 689 - 690, Panchdeep Bhavan, Vasant Baug, Prem Nagar, Bibwewadi, Pune, Maharashtra 411037, India",General,establishment,ChIJ8YiQCB7AwjsRnyNReFIai4U,18.4848333,73.86051140000001,"Survey No. 689 - 690, Panchdeep Bhavan, Vasant Baug, Prem Nagar, Bibwewadi, Pune, Maharashtra 411037, India",3.6,266,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",1800 11 2526,https://www.esic.nic.in/,True,0.85,3903.2725877381185,1,1,2026-04-08T12:48:05.449672
Bharat Ratna Late Rajeev Gandhi Hospital | Pune Municipal Corporation,"Deccan College Rd, Nawanagar, Salwe Nagar, Yerawada, Pune, Maharashtra 411006, India",General,establishment,ChIJV-n3ZePAwjsROJwWctfGQnA,18.5455505,73.88379050000002,"Deccan College Rd, Nawanagar, Salwe Nagar, Yerawada, Pune, Maharashtra 411006, India",3.9,170,True,"['Monday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 1:30\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 1:30\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 1:30\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 1:30\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 1:30\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']",,,True,0.7,4157.591503529855,0,0,2026-04-08T12:48:04.740506
Bhagirathi Children's Hospital |,"Plot No 23, Raghukul Society, Raghukul Society Road, FRVC+WXX, Girija Shankar Vihar, Karve Nagar, Mahimna Society, Raghukul Society, Ganesh Nagar, Karvenagar, Pune, Maharashtra 411052, India",General Practice,doctor,ChIJq6qqmue_wjsRWGXGERxNwm0,18.4946839,73.822915,"Plot No 23, Raghukul Society, Raghukul Society Road, FRVC+WXX, Girija Shankar Vihar, Karve Nagar, Mahimna Society, Raghukul Society, Ganesh Nagar, Karvenagar, Pune, Maharashtra 411052, India",4.1,80,True,"['Monday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fPM']",020 2544 0822,,True,0.7999999999999999,4405.565707907289,1,0,2026-04-08T12:48:15.855783
"Sahyadri Hospital, Bibwewadi, Pune","S. No. 573, City No.281, Plot No. 13, Swami Vivekananda Marg, Parshwanath Nagar, Ramyanagari Housing Society, Bibwewadi, Pune, Maharashtra 411037, India",General,establishment,ChIJ6ZFP16LqwjsRFh3sJz75rn4,18.47818,73.8620751,"S. No. 573, City No.281, Plot No. 13, Swami Vivekananda Marg, Parshwanath Nagar, Ramyanagari Housing Society, Bibwewadi, Pune, Maharashtra 411037, India",4.4,1085,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",088062 52525,https://sahyadrihospital.com/bibwewadi/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,True,0.85,4659.170635373013,1,1,2026-04-08T12:48:10.328037
"Pune Municipal Corporation JV Dr. Kadam Diagnostic Centre, Pote Hospital, Padmavti","Shivshankar Pote Hospital, Kambale Path, opp. Swami Vivekananda Statue, Near Padmavati Pumping Station, Vivek Society, Govardhan Society, Padmavati Nagar, Pune, Maharashtra 411009, India",General,establishment,ChIJU62PUyvrwjsR9Yiu8V4wP4k,18.476561,73.8560129,"Shivshankar Pote Hospital, Kambale Path, opp. Swami Vivekananda Statue, Near Padmavati Pumping Station, Vivek Society, Govardhan Society, Padmavati Nagar, Pune, Maharashtra 411009, India",3.8,134,True,"['Monday: 8:00\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20094:30\u202fPM', 'Sunday: Open 24 hours']",020 2970 2799,,True,0.7999999999999999,4786.154838190353,1,0,2026-04-08T12:48:08.041010
"Motherhood Hospital - Best Maternity, Child Care & Pregnancy Hospital in Lullanagar, Pune | Gynecologist , Paediatrics","Survey No. 3491, Plot 80, Munjeri Near Bharat Petrol Pump, Opposite Mount Carmel School, Block A, Lullanagar, Pune, Maharashtra 411040, India",General Practice,doctor,ChIJc8wUS7zrwjsRakfzSDu7_6I,18.4843799,73.8850002,"Survey No. 3491, Plot 80, Munjeri Near Bharat Petrol Pump, Opposite Mount Carmel School, Block A, Lullanagar, Pune, Maharashtra 411040, India",4.7,3444,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",084948 00097,https://www.motherhoodindia.com/locations/pune/lullanagar/?utm_source=mhi&utm_medium=gmb&utm_campaign=pune,True,0.85,5007.963211541419,1,1,2026-04-08T12:48:17.987373
Inamdar Multispeciality Hospital,"building s No, Inamdar Hospital, 15, Vitthal Rao Shivarkar Rd, Fatima Nagar, Wanowrie, Pune, Maharashtra 411013, India",General Practice,doctor,ChIJKf94Xc_BwjsRE7ug9R0ZFG4,18.5030996,73.9000987,"building s No, Inamdar Hospital, 15, Vitthal Rao Shivarkar Rd, Fatima Nagar, Wanowrie, Pune, Maharashtra 411013, India",4.6,4182,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 6681 2222,https://www.inamdarhospital.com/,True,0.85,5057.6437833620685,1,1,2026-04-08T12:48:00.261447
Ram Mangal Heart Foundation,"Fun N Shop Building, Vitthal Rao Shivarkar Rd, Fatima Nagar, Wanowrie, Pune, Maharashtra 411013, India",General Practice,doctor,ChIJr0psGMbBwjsR8Odtn8ZTBtM,18.505786,73.90146179999999,"Fun N Shop Building, Vitthal Rao Shivarkar Rd, Fatima Nagar, Wanowrie, Pune, Maharashtra 411013, India",4.0,174,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 6744 1600,https://rammangalhf.com/,True,0.85,5093.9129978241945,1,1,2026-04-08T12:48:19.504781
Dr. Ritu Bhatia - Heart Clinic | Heart Specialist | Heart Doctor | Best Cardiologist in Pune,"First Floor, Solitaire Business Hub, 110/111, opposite Nagarwala School, above Porsha car showroom, Kalyani Nagar, Pune, Maharashtra 411006, India",General Practice,doctor,ChIJz53jL6O5wjsRUH6S-hW-INM,18.5499026,73.89752589999999,"First Floor, Solitaire Business Hub, 110/111, opposite Nagarwala School, above Porsha car showroom, Kalyani Nagar, Pune, Maharashtra 411006, India",4.9,1058,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']",099239 33973,https://drrituubhatia.com/,True,0.85,5574.7605412473,1,1,2026-04-08T12:48:20.875152
"Best Children's Hospital/Paediatrician in Kalyaninagar, Pune - Cloudnine Hospitals | NICU | 24x7 Emergency","Waves, Survey No. 212/1B, Plot no. 59 C, Kalyani Nagar, Pune, Maharashtra 411006, India",General Practice,doctor,ChIJgc6DgEHBwjsRrKJKzqvFpew,18.5455787,73.9007924,"Waves, Survey No. 212/1B, Plot no. 59 C, Kalyani Nagar, Pune, Maharashtra 411006, India",1.0,1,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",099728 99728,https://www.cloudninecare.com/,True,0.85,5589.914164403744,1,1,2026-04-08T12:48:14.843861
Sahyadri Super Speciality Hospital Nagar Road,"Pune Nagar Rd, near HERMES HERITAGE, Hermes Heritage Society Phase 1, Shastrinagar, Yerawada, Pune, Maharashtra 411006, India",General,establishment,ChIJdwmjhrXBwjsR5NVuBvruOwg,18.5541881,73.89700549999999,"Pune Nagar Rd, near HERMES HERITAGE, Hermes Heritage Society Phase 1, Shastrinagar, Yerawada, Pune, Maharashtra 411006, India",4.7,15691,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 4713 8766,https://sahyadrihospital.com/nagar-road/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,True,0.85,5833.65518236481,1,1,2026-04-08T12:47:59.490325
Freedom Fighter Gangaram Karne Hospital,"HV4W+JV3, Genba Moze Rd, Shastrinagar, Yerawada, Pune, Maharashtra 411006, India",General,establishment,ChIJkddceCLBwjsR0F6NiO5rfmw,18.556515,73.8971748,"HV4W+JV3, Genba Moze Rd, Shastrinagar, Yerawada, Pune, Maharashtra 411006, India",2.7,16,True,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']",,,True,0.7,6020.410885673774,0,0,2026-04-08T12:48:06.341429
Pune municipality Raja Shivchatrapati Hospital,"Near, Upper Market Rd, Upper Indira Nagar, Bibwewadi, Pune, Maharashtra 411037, India",General,establishment,ChIJA8y9FsjrwjsR1WbSWPQy4pQ,18.4631281,73.86751939999999,"Near, Upper Market Rd, Upper Indira Nagar, Bibwewadi, Pune, Maharashtra 411037, India",4.3,4,False,[],,,True,0.5,6408.128466291905,0,0,2026-04-08T12:48:08.524793
